0,0,0,1,0.054006
0,0,0,2,-2.61092
0,0,0,3,-0.180027
0,0,0,4,0.242194
0,0,0,5,0.141407
0,0,1,1,-1.12374
0,0,1,2,0.026362
0,0,1,3,-0.009179
0,0,1,4,0.055623
0,0,1,5,-0.327635
0,0,2,1,0.196019
0,0,2,2,0.242159
0,0,2,3,0.638452
0,0,2,4,-0.478265
0,0,2,5,0.142577
0,0,3,1,-1.63015
0,0,3,2,-0.034445
0,0,3,3,-0.006055
0,0,3,4,0.011208
0,0,3,5,-0.0105
0,0,4,1,-0.355133
0,0,4,2,0.565969
0,0,4,3,0.228267
0,0,4,4,0.177342
0,0,4,5,-0.208078
0,0,5,1,-0.034192
0,0,5,2,1.4957
0,0,5,3,-1.53371
0,0,5,4,0.040505
0,0,5,5,0.16435
0,0,6,1,0.402002
0,0,6,2,0.224022
0,0,6,3,-0.046716
0,0,6,4,0.16389
0,0,6,5,-0.160826
0,0,7,1,-1.41575
0,0,7,2,-0.074743
0,0,7,3,0.060439
0,0,7,4,0.048266
0,0,7,5,-0.05601
0,0,8,1,-1.44498
0,0,8,2,0.04484
0,0,8,3,0.008889
0,0,8,4,-0.25023
0,0,8,5,0.065331
0,0,9,1,-1.1274
0,0,9,2,0.023989
0,0,9,3,-0.009567
0,0,9,4,0.008928
0,0,9,5,-0.00458
0,0,10,1,0.613717
0,0,10,2,-0.55782
0,0,10,3,-0.051951
0,0,10,4,0.160852
0,0,10,5,-0.097177
0,0,11,1,0.933699
0,0,11,2,0.203647
0,0,11,3,0.166178
0,0,11,4,-0.001522
0,0,11,5,-0.209448
0,0,12,1,-0.040803
0,0,12,2,0.548666
0,0,12,3,0.057487
0,0,12,4,0.142985
0,0,12,5,0.094868
0,0,13,1,-0.212265
0,0,13,2,-0.328003
0,0,13,3,0.357536
0,0,13,4,-0.389715
0,0,13,5,-0.459337
0,0,14,1,0.032018
0,0,14,2,0.422455
0,0,14,3,-0.568833
0,0,14,4,-0.210782
0,0,14,5,0.075751
0,0,15,1,-0.012405
0,0,15,2,2.28453
0,0,15,3,0.053462
0,0,15,4,0.058056
0,0,15,5,0.118652
0,0,16,1,-0.12243
0,0,16,2,-0.712042
0,0,16,3,0.009159
0,0,16,4,-0.391123
0,0,16,5,0.033985
0,0,17,1,0.060174
0,0,17,2,-0.063907
0,0,17,3,-2.50281
0,0,17,4,0.04997
0,0,17,5,-0.03779
0,0,18,1,0.083303
0,0,18,2,-0.040749
0,0,18,3,-0.752101
0,0,18,4,-0.118798
0,0,18,5,-0.218044
0,0,19,1,-1.18804
0,0,19,2,0.14463
0,0,19,3,-0.14928
0,0,19,4,-0.036077
0,0,19,5,-0.118933
0,0,20,1,-0.103537
0,0,20,2,0.069991
0,0,20,3,2.42373
0,0,20,4,0.02265
0,0,20,5,0.031961
0,0,21,1,-0.08539
0,0,21,2,0.175215
0,0,21,3,-0.087401
0,0,21,4,-0.731836
0,0,21,5,-0.22085
0,0,22,1,-0.019384
0,0,22,2,3.9939
0,0,22,3,0.117807
0,0,22,4,0.078415
0,0,22,5,-0.014518
0,0,23,1,0.016687
0,0,23,2,-0.654405
0,0,23,3,0.560096
0,0,23,4,0.196579
0,0,23,5,-0.449805
0,0,24,1,0.001676
0,0,24,2,0.005384
0,0,24,3,-0.007266
0,0,24,4,0.004181
0,0,24,5,0.001781
0,0,25,1,-0.897525
0,0,25,2,-0.127606
0,0,25,3,0.162803
0,0,25,4,-0.048118
0,0,25,5,0.078546
0,0,26,1,-0.93322
0,0,26,2,-0.024328
0,0,26,3,0.230273
0,0,26,4,-0.209033
0,0,26,5,-0.094366
0,0,27,1,0.160333
0,0,27,2,0.003693
0,0,27,3,0.262149
0,0,27,4,0.281943
0,0,27,5,-0.551476
0,0,28,1,0.083402
0,0,28,2,2.01281
0,0,28,3,0.35531
0,0,28,4,0.036006
0,0,28,5,-0.099648
0,0,29,1,0.284019
0,0,29,2,-0.046574
0,0,29,3,0.007479
0,0,29,4,-0.840513
0,0,29,5,-0.481789
0,0,30,1,1.37295
0,0,30,2,0.005881
0,0,30,3,0.013091
0,0,30,4,-0.0741
0,0,30,5,-0.155849
0,0,31,1,-0.144445
0,0,31,2,0.000608
0,0,31,3,-0.021164
0,0,31,4,-0.647714
0,0,31,5,-0.018269
0,0,32,1,-1.3629
0,0,32,2,-0.02072
0,0,32,3,0.044564
0,0,32,4,0.039411
0,0,32,5,0.093569
0,0,33,1,-1.55178
0,0,33,2,0.083802
0,0,33,3,-0.035209
0,0,33,4,0.00606
0,0,33,5,0.008284
0,0,34,1,1.29659
0,0,34,2,0.093827
0,0,34,3,0.175474
0,0,34,4,0.13344
0,0,34,5,0.298777
0,0,35,1,0.015868
0,0,35,2,0.329773
0,0,35,3,-0.265353
0,0,35,4,-0.103541
0,0,35,5,0.076593
0,0,36,1,-0.041586
0,0,36,2,-1.47674
0,0,36,3,-0.057932
0,0,36,4,-0.206667
0,0,36,5,0.201547
0,0,37,1,-0.082699
0,0,37,2,0.002551
0,0,37,3,0.009872
0,0,37,4,0.068971
0,0,37,5,-0.878938
0,0,38,1,-1.59025
0,0,38,2,0.047571
0,0,38,3,0.007631
0,0,38,4,-0.01426
0,0,38,5,0.00285
0,0,39,1,0.028339
0,0,39,2,-0.023082
0,0,39,3,-0.076331
0,0,39,4,-0.77161
0,0,39,5,0.499034
0,0,40,1,0.139212
0,0,40,2,-0.572182
0,0,40,3,0.426805
0,0,40,4,-0.330029
0,0,40,5,0.280864
0,0,41,1,0.257852
0,0,41,2,-0.06268
0,0,41,3,-0.331132
0,0,41,4,0.329905
0,0,41,5,-0.856315
0,0,42,1,0.068648
0,0,42,2,0.002459
0,0,42,3,-0.014261
0,0,42,4,0.02799
0,0,42,5,-1.85103
0,0,43,1,-0.74459
0,0,43,2,0.003119
0,0,43,3,-0.187879
0,0,43,4,0.013618
0,0,43,5,-0.015955
0,0,44,1,-0.416569
0,0,44,2,0.012067
0,0,44,3,-0.048161
0,0,44,4,-0.364603
0,0,44,5,0.288194
0,0,45,1,-0.632539
0,0,45,2,-0.035863
0,0,45,3,0.028351
0,0,45,4,0.073768
0,0,45,5,0.065
0,0,46,1,0.039201
0,0,46,2,0.564469
0,0,46,3,0.262818
0,0,46,4,-0.013961
0,0,46,5,-0.357883
0,0,47,1,-0.038588
0,0,47,2,-0.123878
0,0,47,3,-0.762627
0,0,47,4,0.042304
0,0,47,5,0.04989
0,0,48,1,-1.57631
0,0,48,2,0.00044
0,0,48,3,-0.008322
0,0,48,4,-0.092661
0,0,48,5,-0.004937
0,0,49,1,0.620367
0,0,49,2,0.075037
0,0,49,3,-0.014614
0,0,49,4,0.262575
0,0,49,5,-0.257948
0,1,0,1,0.22763
0,1,1,1,-0.188762
0,1,2,1,0.053409
0,1,3,1,-0.377861
0,1,4,1,-0.081253
0,1,5,1,-0.588651
0,1,6,1,0.074607
0,1,7,1,-0.392887
0,1,8,1,-0.356303
0,1,9,1,-0.167712
0,1,10,1,0.058711
0,1,11,1,0.183917
0,1,12,1,0.131957
0,1,13,1,-0.308681
0,1,14,1,0.196929
0,1,15,1,0.206664
0,1,16,1,-0.311696
0,1,17,1,0.030658
0,1,18,1,-0.138822
0,1,19,1,-0.347434
0,1,20,1,-0.004518
0,1,21,1,-0.390616
0,1,22,1,0.096963
0,1,23,1,0.009833
0,1,24,1,-0.018859
0,1,25,1,-0.231919
0,1,26,1,-0.238165
0,1,27,1,0.071015
0,1,28,1,-0.141913
0,1,29,1,-0.442307
0,1,30,1,0.559084
0,1,31,1,0.135483
0,1,32,1,-0.373217
0,1,33,1,-0.41539
0,1,34,1,0.759638
0,1,35,1,0.132825
0,1,36,1,0.235566
0,1,37,1,0.214858
0,1,38,1,-0.440841
0,1,39,1,-0.077297
0,1,40,1,0.221606
0,1,41,1,-0.006509
0,1,42,1,-0.634843
0,1,43,1,-0.153833
0,1,44,1,-0.057303
0,1,45,1,-0.109229
0,1,46,1,0.037034
0,1,47,1,0.053809
0,1,48,1,-0.44755
0,1,49,1,0.175917
1,0,0,1,-0.184202
1,0,0,2,0.034383
1,0,0,3,-0.115142
1,0,0,4,0.184753
1,0,0,5,-0.137148
1,0,0,6,-0.189317
1,0,0,7,-0.748695
1,0,0,8,0.575849
1,0,0,9,-0.013316
1,0,0,10,0.143641
1,0,0,11,0.133067
1,0,0,12,-0.224418
1,0,0,13,0.302148
1,0,0,14,0.040849
1,0,0,15,-0.339559
1,0,0,16,0.064917
1,0,0,17,0.073169
1,0,0,18,-0.459231
1,0,0,19,0.474744
1,0,0,20,0.377226
1,0,0,21,-1.11407
1,0,0,22,-0.571853
1,0,0,23,0.049915
1,0,0,24,-0.254206
1,0,0,25,-0.025244
1,0,0,26,0.225768
1,0,0,27,0.149962
1,0,0,28,-0.155202
1,0,0,29,-0.017201
1,0,0,30,0.990686
1,0,0,31,0.078384
1,0,0,32,-0.144198
1,0,0,33,-0.179075
1,0,0,34,-0.340037
1,0,0,35,0.212321
1,0,0,36,0.008258
1,0,0,37,0.068429
1,0,0,38,0.587946
1,0,0,39,-0.170712
1,0,0,40,-0.54369
1,0,0,41,0.118932
1,0,0,42,-0.495853
1,0,0,43,-1.66652
1,0,0,44,-0.324074
1,0,0,45,-0.015423
1,0,0,46,0.5101
1,0,0,47,0.09409
1,0,0,48,0.337388
1,0,0,49,0.395671
1,0,0,50,-0.223473
